"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"dist"
"11748371"	-5.25815262476557	3.1028709321313	-2.87449824743089	0.752429640194162	0.40559014863766	0.141236986901504	0.121211860809041	0.00830525196260309	0.00342324640983804	0.00238694304978903	0.00291366329856818	0.000287122792317528	8.25637649856174
"11748369"	-5.12987223041431	3.09186104086827	-2.69735951762283	0.780134641420719	0.407401475191375	0.147995814973303	0.11263858113369	0.00942211990022796	0.00325825358735713	0.00237003396173535	0.00256562357520526	0.000308656199453231	8.03702371234252
"11748377"	-5.22560779452092	2.98412692064777	-2.83554093460275	0.745164200984338	0.41622328858483	0.13573358995641	0.122553183470179	0.00846363097760623	0.00338100184082152	0.0022077465590793	0.00283522225763713	0.000281604663975097	8.0997874537248
"11748383"	-5.00183075622611	4.347760189317	-1.86394916039151	0.816333315006291	0.442519823047699	0.334353526221433	0.0614529690163413	0.0117871764813112	0.00309763163476976	0.00468646953896635	0.00122513343554396	0.000337964372129241	7.51904402471032
"11748411"	-4.68887051799484	3.44002752683306	-1.84692681453126	0.422093190565828	0.415272367904112	0.223522059267552	0.0644311566232899	0.00336521833295684	0.00272212626190438	0.00293385381834558	0.00120285877383852	9.03550790851109e-05	7.27615132775915
"11747821"	-3.51833961408416	4.14840437251466	-3.0090148461925	-2.27857340723547	0.16963054370874	0.2358254676848	0.124072975839758	0.0711466714516274	0.00153266521872889	0.00426654963243555	0.00319274275542801	0.00263306710532204	8.54251462802818
"11748517"	-2.93642961384997	4.18841629223041	-2.30192636469665	-2.41882573976145	0.112228941652837	0.228331251669877	0.0689681427528609	0.0761508648178069	0.00106760592672071	0.00434924943705596	0.00186852159392557	0.0029671878462299	8.76530760429164
"11748413"	-3.31306003288707	4.18386976205841	-2.97213931351619	-2.55620721838462	0.145025969912215	0.231282877542633	0.116714682369753	0.0863334868562416	0.0013590342327356	0.00433981233240017	0.00311496801581369	0.00331381296147932	8.69974285591199
"11747853"	-4.02104176345946	3.5137979320667	-2.60323791889983	-0.34052035789561	0.288030230003136	0.219945190315277	0.120722612933379	0.0020656040001003	0.00200193030137695	0.00306103433655469	0.00238969783594233	5.88060543324894e-05	7.49237572684507
"11747937"	-3.25460619520602	2.47386568720045	-1.58331363488622	0.462883921295584	0.309805908612311	0.178996705052106	0.0733207175127217	0.00626667242510372	0.00131150116015439	0.00151728396897083	0.000883993701425285	0.000108662594250649	5.8472760667192
"11747917"	-4.21682061593559	1.9785462084495	-3.14360520644719	0.44971459559501	0.367879552512799	0.0809893273009816	0.20445201510233	0.00418417039647022	0.00220161836082939	0.000970525678383307	0.00348474710414743	0.000102567517541168	6.95236079212891
"11747915"	-3.83652751813968	2.11191439504641	-3.00260192861689	0.152619311043617	0.342056754925109	0.10365115762924	0.209515932655364	0.000541303099079508	0.00182241978106202	0.00110577624578606	0.00317914828755351	1.18128545321324e-05	6.55977935929704
"11747933"	-3.11461343093602	1.62713733702603	-2.41419933313114	0.716510479868505	0.278856002959447	0.0761062135451696	0.167539781680304	0.0147576357798619	0.00120110255168809	0.00065639166376536	0.00205523514728957	0.00026036402231301	5.89812745325109
"11747891"	-4.19844870518564	1.0180424831257	-2.53312968834933	1.3388758213	0.441964483181063	0.0259861218409995	0.160888320078657	0.0449459189899528	0.00218247606021818	0.000256948708168896	0.00226271635971416	0.000909110085839189	6.31531716503171
